Date,sales
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,3.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,4.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,4.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,2.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-09-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,3.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,3.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,3.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,4.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,3.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,2.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-10-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,3.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,5.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,3.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,2.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-11-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,5.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,3.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,3.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,4.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,5.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,5.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,2.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
2019-12-01,1.00
